hotel_id,hotel_name,city,country,star_rating,room_type,amenities,price_per_night_aud
HT-CDG-031,The Paris Boutique Annex,Paris,France,5,Twin Room,"spa, wifi, gym",871
HT-CDG-032,The Grand Paris Hotel Annex,Paris,France,2.9,Family Room,"pool, wifi, bar, kids club",398
HT-CDG-033,Paris Garden Residence Annex,Paris,France,4.3,Junior Suite,"airport shuttle, wifi, pool, bar, gym, breakfast included",738
HT-CDG-034,Paris Harbour Suites II,Paris,France,4.4,Executive Suite,"bar, spa, gym",748
HT-NCE-001,Nice Garden Residence,Nice,France,4.3,Twin Room,"bar, wifi, beach access, pool, kids club",716
HT-NCE-002,Marriott Nice,Nice,France,4.7,Superior Queen,"spa, restaurant, rooftop terrace, wifi",603
HT-NCE-003,Hyatt Regency Nice,Nice,France,4.9,Standard Double,"kids club, wifi, pool, bar, rooftop terrace",650
HT-NCE-004,InterContinental Nice,Nice,France,4.7,Standard Double,"bar, spa, breakfast included, pool, rooftop terrace",781
HT-NCE-005,Shangri-La Nice,Nice,France,4.8,Deluxe King,"kids club, restaurant, gym, pool",678
HT-NCE-006,Four Seasons Nice,Nice,France,4.8,Standard Double,"breakfast included, wifi, kids club, spa",951
HT-NCE-007,Sheraton Nice,Nice,France,4.3,Junior Suite,"spa, bar, wifi, airport shuttle",680
HT-NCE-008,Casa Nice,Nice,France,4.6,Family Room,"wifi, breakfast included, bar, rooftop terrace, parking, restaurant",840
HT-NCE-009,Radisson Blu Nice,Nice,France,4.2,Family Room,"breakfast included, gym, kids club",682
HT-NCE-010,Novotel Nice,Nice,France,3.8,Standard Double,"spa, gym, wifi",452
HT-NCE-011,Nice Garden Residence II,Nice,France,4.4,Deluxe King,"spa, rooftop terrace, pool",676
HT-NCE-012,Casa Nice West,Nice,France,3.8,Executive Suite,"beach access, pool, wifi, kids club, spa",408
HT-NCE-013,The Old Town Inn Nice,Nice,France,4.2,Junior Suite,"pool, rooftop terrace, beach access, wifi, gym, spa",600
HT-NCE-014,ibis Styles Nice,Nice,France,2.9,Standard Double,"gym, spa, parking, kids club",293
HT-NCE-015,The Nice Boutique,Nice,France,3.7,Superior Queen,"pool, rooftop terrace, bar, beach access, kids club",380
HT-NCE-016,Casa Nice West,Nice,France,3,Junior Suite,"airport shuttle, wifi, pool",406
HT-NCE-017,Villa Nice,Nice,France,3.7,Superior Queen,"rooftop terrace, breakfast included, beach access",601
HT-NCE-018,Hotel Nice Central,Nice,France,4.2,Standard Double,"spa, airport shuttle, wifi, pool, breakfast included",501
HT-NCE-019,Casa Nice East,Nice,France,4.1,Junior Suite,"spa, gym, breakfast included, pool, bar, parking",671
HT-NCE-020,Casa Nice Annex,Nice,France,4.6,Executive Suite,"gym, pool, parking",888
HT-NCE-021,The Terrace Nice,Nice,France,4.8,Superior Queen,"breakfast included, gym, bar",641
HT-NCE-022,Nice Harbour Suites,Nice,France,4.6,Standard Double,"airport shuttle, wifi, kids club, pool, breakfast included",608
HT-NCE-023,Hotel Nice Central Annex,Nice,France,3.3,Junior Suite,"gym, breakfast included, bar",417
HT-NCE-024,The Terrace Nice Annex,Nice,France,3.9,Junior Suite,"gym, spa, beach access",477
HT-NCE-025,The Old Town Inn Nice West,Nice,France,2.6,Deluxe King,"wifi, restaurant, airport shuttle, kids club",239
HT-NCE-026,The Nice House,Nice,France,3.4,Superior Queen,"rooftop terrace, restaurant, bar, breakfast included, parking, spa",470
HT-NCE-027,The Nice Boutique West,Nice,France,4.1,Standard Double,"pool, wifi, kids club, bar, airport shuttle",715
HT-NCE-028,The Nice Boutique II,Nice,France,3.2,Deluxe King,"bar, pool, spa, wifi",438
HT-NCE-029,The Old Town Inn Nice Annex,Nice,France,4.4,Standard Double,"wifi, airport shuttle, beach access, kids club, pool, restaurant",796
HT-NCE-030,Nice Harbour Suites Riverside,Nice,France,4.2,Junior Suite,"spa, wifi, kids club",652
HT-NCE-031,Hotel Nice Central Riverside,Nice,France,3.4,Executive Suite,"spa, kids club, restaurant",486
HT-NCE-032,The Nice House West,Nice,France,3.6,Standard Double,"wifi, pool, rooftop terrace, gym, beach access, spa",453
HT-NCE-033,Hotel Nice Central West,Nice,France,4.8,Superior Queen,"gym, airport shuttle, restaurant, bar, beach access, spa",700
HT-NCE-034,Nice Garden Residence II,Nice,France,4.7,Executive Suite,"rooftop terrace, spa, kids club",859
HT-NCE-035,The Nice Boutique Annex,Nice,France,2.7,Deluxe King,"pool, gym, parking, airport shuttle, beach access, breakfast included",295
HT-NCE-036,Hotel Nice Central II,Nice,France,2.6,Junior Suite,"restaurant, bar, breakfast included",247
HT-NCE-037,The Grand Nice Hotel,Nice,France,2.9,Standard Double,"parking, pool, rooftop terrace, wifi",344
HT-FCO-001,Hilton Rome,Rome,Italy,4.9,Superior Queen,"kids club, airport shuttle, breakfast included, spa",670
HT-FCO-002,Casa Rome,Rome,Italy,4.1,Superior Queen,"wifi, spa, beach access, kids club, airport shuttle",445
HT-FCO-003,Casa Rome II,Rome,Italy,3.7,Deluxe King,"airport shuttle, spa, bar, restaurant, rooftop terrace",519
HT-FCO-004,InterContinental Rome,Rome,Italy,4.7,Twin Room,"kids club, restaurant, beach access",697
HT-FCO-005,Hotel Rome Central,Rome,Italy,2.9,Junior Suite,"bar, breakfast included, rooftop terrace, parking, beach access",310
HT-FCO-006,Four Seasons Rome,Rome,Italy,4.9,Family Room,"spa, wifi, pool, restaurant",737
HT-FCO-007,Sheraton Rome,Rome,Italy,3.8,Junior Suite,"beach access, kids club, rooftop terrace",491
HT-FCO-008,Casa Rome East,Rome,Italy,2.6,Superior Queen,"spa, airport shuttle, bar",300
HT-FCO-009,Rome Garden Residence,Rome,Italy,3.7,Executive Suite,"wifi, pool, breakfast included, rooftop terrace, gym, beach access",482
HT-FCO-010,The Terrace Rome,Rome,Italy,4,Junior Suite,"breakfast included, airport shuttle, parking, rooftop terrace, spa",554
HT-FCO-011,The Rome Boutique,Rome,Italy,3.1,Junior Suite,"parking, spa, airport shuttle",315
HT-FCO-012,Villa Rome,Rome,Italy,2.7,Superior Queen,"pool, spa, airport shuttle, bar, kids club",266
HT-FCO-013,Rome Garden Residence Annex,Rome,Italy,4.9,Junior Suite,"bar, airport shuttle, beach access, wifi, pool",636
HT-FCO-014,Rome Harbour Suites,Rome,Italy,4.9,Standard Double,"spa, airport shuttle, beach access",859
HT-FCO-015,Travelodge Rome,Rome,Italy,2.7,Twin Room,"breakfast included, airport shuttle, pool, kids club, bar, beach access",264
HT-FCO-016,The Rome House,Rome,Italy,4.1,Standard Double,"spa, gym, breakfast included",415
HT-FCO-017,Villa Rome East,Rome,Italy,2.5,Superior Queen,"gym, parking, rooftop terrace, bar, wifi, beach access",200
HT-FCO-018,The Terrace Rome West,Rome,Italy,3.1,Twin Room,"wifi, rooftop terrace, parking, restaurant, bar, pool",300
HT-FCO-019,Hotel Rome Central II,Rome,Italy,4.5,Standard Double,"pool, wifi, parking, rooftop terrace, bar, spa",669
HT-FCO-020,The Grand Rome Hotel,Rome,Italy,4.2,Standard Double,"kids club, breakfast included, airport shuttle, rooftop terrace, pool, wifi",546
HT-FCO-021,The Old Town Inn Rome,Rome,Italy,3.9,Executive Suite,"breakfast included, beach access, bar, airport shuttle, rooftop terrace",463
HT-FCO-022,Rome Harbour Suites East,Rome,Italy,4.9,Junior Suite,"gym, pool, kids club, airport shuttle, restaurant",724
HT-FCO-023,Rome Garden Residence Riverside,Rome,Italy,4.6,Junior Suite,"rooftop terrace, breakfast included, beach access, restaurant, spa, gym",496
HT-FCO-024,Villa Rome Annex,Rome,Italy,3,Executive Suite,"beach access, wifi, pool, rooftop terrace, kids club",332
HT-FCO-025,Rome Garden Residence East,Rome,Italy,3.5,Junior Suite,"kids club, airport shuttle, wifi, beach access",360
HT-FCO-026,Rome Garden Residence East,Rome,Italy,4.4,Standard Double,"pool, restaurant, airport shuttle, kids club",682
HT-FCO-027,The Old Town Inn Rome East,Rome,Italy,3.3,Standard Double,"airport shuttle, bar, breakfast included, rooftop terrace, beach access",372
HT-FCO-028,Villa Rome II,Rome,Italy,4,Family Room,"restaurant, spa, gym, breakfast included, airport shuttle, wifi",535
HT-FCO-029,Rome Harbour Suites Riverside,Rome,Italy,4.8,Standard Double,"beach access, restaurant, bar, airport shuttle, gym, pool",828
HT-FCO-030,Hotel Rome Central West,Rome,Italy,4.6,Superior Queen,"wifi, restaurant, kids club",568
HT-FCO-031,The Grand Rome Hotel Riverside,Rome,Italy,3.1,Executive Suite,"wifi, spa, kids club, bar",272
HT-FCO-032,Rome Garden Residence Annex,Rome,Italy,5,Deluxe King,"rooftop terrace, kids club, gym",568
HT-FCO-033,The Old Town Inn Rome West,Rome,Italy,4.4,Family Room,"gym, airport shuttle, restaurant",598
HT-VCE-001,Hilton Venice,Venice,Italy,4.7,Standard Double,"gym, rooftop terrace, parking, beach access",639
HT-VCE-002,Marriott Venice,Venice,Italy,4.9,Deluxe King,"parking, breakfast included, spa, restaurant",948
HT-VCE-003,Casa Venice,Venice,Italy,2.9,Standard Double,"rooftop terrace, restaurant, gym, pool, bar",398
HT-VCE-004,InterContinental Venice,Venice,Italy,4.6,Superior Queen,"gym, pool, parking, bar, kids club, beach access",786
HT-VCE-005,Shangri-La Venice,Venice,Italy,4.6,Executive Suite,"beach access, parking, bar, breakfast included",574
HT-VCE-006,Four Seasons Venice,Venice,Italy,4.6,Junior Suite,"wifi, gym, parking, spa",833
HT-VCE-007,Sheraton Venice,Venice,Italy,3.6,Deluxe King,"airport shuttle, parking, kids club",395
HT-VCE-008,Crowne Plaza Venice,Venice,Italy,3.8,Standard Double,"gym, airport shuttle, restaurant, pool, spa",555
HT-VCE-009,Villa Venice,Venice,Italy,4.9,Junior Suite,"gym, restaurant, spa, pool",979
HT-VCE-010,Hotel Venice Central,Venice,Italy,2.7,Twin Room,"wifi, pool, gym, airport shuttle, restaurant, parking",338
HT-VCE-011,The Terrace Venice,Venice,Italy,4.7,Twin Room,"gym, parking, pool",688
HT-VCE-012,Venice Harbour Suites,Venice,Italy,2.8,Executive Suite,"pool, airport shuttle, kids club, parking, wifi",335
HT-VCE-013,The Grand Venice Hotel,Venice,Italy,4.5,Standard Double,"gym, wifi, spa, pool, beach access",664
HT-VCE-014,ibis Styles Venice,Venice,Italy,2.6,Family Room,"rooftop terrace, beach access, restaurant, gym, breakfast included, parking",301
HT-VCE-015,Villa Venice East,Venice,Italy,2.9,Standard Double,"spa, gym, kids club",389
HT-VCE-016,Venice Garden Residence,Venice,Italy,4.6,Deluxe King,"restaurant, kids club, spa, bar, airport shuttle, breakfast included",629
HT-VCE-017,The Old Town Inn Venice,Venice,Italy,4.4,Executive Suite,"spa, wifi, pool",733
HT-VCE-018,Venice Harbour Suites II,Venice,Italy,4.4,Deluxe King,"breakfast included, beach access, parking",556
HT-VCE-019,Venice Garden Residence Annex,Venice,Italy,4.4,Standard Double,"gym, pool, wifi, breakfast included, kids club",790
HT-VCE-020,The Venice Boutique,Venice,Italy,2.6,Executive Suite,"airport shuttle, parking, beach access",271
HT-VCE-021,Hotel Venice Central Annex,Venice,Italy,3.5,Junior Suite,"airport shuttle, bar, kids club, parking, restaurant",373
HT-VCE-022,Venice Harbour Suites Riverside,Venice,Italy,4,Superior Queen,"rooftop terrace, restaurant, kids club, wifi, airport shuttle, pool",514
HT-VCE-023,Venice Garden Residence Riverside,Venice,Italy,4.3,Family Room,"pool, wifi, rooftop terrace, parking, gym, beach access",552
HT-VCE-024,Hotel Venice Central II,Venice,Italy,3.3,Standard Double,"wifi, kids club, restaurant, pool",491
HT-VCE-025,Venice Harbour Suites East,Venice,Italy,3,Standard Double,"airport shuttle, breakfast included, spa",366
HT-VCE-026,Hotel Venice Central Annex,Venice,Italy,2.8,Executive Suite,"beach access, wifi, pool, airport shuttle",351
HT-VCE-027,Hotel Venice Central Riverside,Venice,Italy,3.5,Deluxe King,"pool, beach access, breakfast included",531
HT-VCE-028,The Terrace Venice Riverside,Venice,Italy,3.2,Superior Queen,"wifi, pool, gym, spa",378
HT-VCE-029,Villa Venice Annex,Venice,Italy,4.9,Junior Suite,"pool, beach access, wifi, rooftop terrace",788
HT-VCE-030,Venice Harbour Suites West,Venice,Italy,2.7,Junior Suite,"wifi, pool, bar, restaurant",298
HT-VCE-031,The Venice Boutique West,Venice,Italy,2.6,Superior Queen,"spa, rooftop terrace, restaurant",350
HT-VCE-032,The Terrace Venice Riverside,Venice,Italy,4,Standard Double,"airport shuttle, pool, wifi",675
HT-VCE-033,Venice Harbour Suites II,Venice,Italy,3.1,Deluxe King,"wifi, restaurant, beach access, parking",349
HT-VCE-034,The Venice House,Venice,Italy,2.8,Superior Queen,"bar, spa, airport shuttle",387
HT-VCE-035,The Terrace Venice Riverside,Venice,Italy,3.3,Deluxe King,"pool, restaurant, breakfast included, airport shuttle, rooftop terrace, gym",475
HT-VCE-036,Venice Garden Residence Riverside,Venice,Italy,4.4,Deluxe King,"restaurant, beach access, bar, wifi, parking, airport shuttle",764
HT-VCE-037,Villa Venice East,Venice,Italy,3,Superior Queen,"rooftop terrace, kids club, bar, wifi, restaurant",295
HT-VCE-038,Villa Venice II,Venice,Italy,5,Twin Room,"bar, parking, gym, kids club, spa",674
HT-FLR-001,Florence Harbour Suites,Florence,Italy,3.7,Family Room,"pool, restaurant, airport shuttle, rooftop terrace, parking",468
HT-FLR-002,Marriott Florence,Florence,Italy,4.7,Executive Suite,"wifi, gym, breakfast included, spa, rooftop terrace",636
HT-FLR-003,Villa Florence,Florence,Italy,3.4,Executive Suite,"restaurant, bar, rooftop terrace, wifi, kids club",434
HT-FLR-004,The Grand Florence Hotel,Florence,Italy,3.5,Executive Suite,"kids club, spa, wifi",352
HT-FLR-005,Casa Florence,Florence,Italy,3.1,Superior Queen,"pool, spa, parking",296
HT-FLR-006,Four Seasons Florence,Florence,Italy,4.8,Junior Suite,"wifi, airport shuttle, kids club, spa, bar",816
HT-FLR-007,The Florence House,Florence,Italy,3.8,Standard Double,"airport shuttle, parking, beach access, breakfast included",567
HT-FLR-008,Crowne Plaza Florence,Florence,Italy,4.2,Junior Suite,"breakfast included, wifi, pool, gym, rooftop terrace, bar",479
HT-FLR-009,Radisson Blu Florence,Florence,Italy,4.4,Junior Suite,"kids club, wifi, pool, spa",484
HT-FLR-010,The Florence Boutique,Florence,Italy,2.8,Standard Double,"bar, kids club, breakfast included",349
HT-FLR-011,Holiday Inn Florence,Florence,Italy,3.7,Twin Room,"wifi, beach access, airport shuttle, bar, pool",420
HT-FLR-012,Mercure Florence,Florence,Italy,3.4,Standard Double,"spa, rooftop terrace, beach access, kids club, restaurant",385
HT-FLR-013,The Florence House West,Florence,Italy,3.9,Junior Suite,"wifi, spa, parking, rooftop terrace",535
HT-FLR-014,The Florence Boutique II,Florence,Italy,3.3,Twin Room,"kids club, rooftop terrace, beach access, breakfast included, restaurant",327
HT-FLR-015,The Florence Boutique Annex,Florence,Italy,2.6,Executive Suite,"kids club, pool, beach access, spa",255
HT-FLR-016,Villa Florence East,Florence,Italy,3.2,Standard Double,"gym, pool, kids club, wifi, spa, beach access",445
HT-FLR-017,The Old Town Inn Florence,Florence,Italy,3.3,Junior Suite,"spa, wifi, breakfast included, restaurant, airport shuttle",406
HT-FLR-018,Florence Harbour Suites Riverside,Florence,Italy,3,Standard Double,"wifi, bar, kids club, pool, gym",294
HT-FLR-019,Casa Florence West,Florence,Italy,3.3,Junior Suite,"bar, airport shuttle, gym, breakfast included",395
HT-FLR-020,The Old Town Inn Florence Riverside,Florence,Italy,4.2,Family Room,"kids club, breakfast included, beach access, spa, pool",694
HT-FLR-021,The Old Town Inn Florence West,Florence,Italy,4.2,Standard Double,"pool, wifi, spa",436
HT-FLR-022,The Terrace Florence,Florence,Italy,4.2,Deluxe King,"spa, bar, gym, breakfast included, kids club",597
HT-FLR-023,The Florence House Riverside,Florence,Italy,3.3,Executive Suite,"rooftop terrace, restaurant, beach access, spa",313
HT-FLR-024,Villa Florence East,Florence,Italy,2.8,Family Room,"wifi, pool, bar",321
HT-FLR-025,Casa Florence East,Florence,Italy,3.3,Family Room,"gym, airport shuttle, parking",316
HT-FLR-026,The Grand Florence Hotel II,Florence,Italy,2.7,Standard Double,"breakfast included, kids club, wifi",235
HT-FLR-027,Florence Garden Residence,Florence,Italy,2.8,Executive Suite,"kids club, wifi, pool",237
HT-FLR-028,The Old Town Inn Florence Riverside,Florence,Italy,2.8,Junior Suite,"wifi, restaurant, pool, gym",237
HT-FLR-029,Florence Harbour Suites II,Florence,Italy,3.6,Junior Suite,"pool, airport shuttle, kids club",352
HT-FLR-030,Villa Florence II,Florence,Italy,4.8,Executive Suite,"gym, parking, rooftop terrace, kids club, pool",796
HT-FLR-031,The Old Town Inn Florence East,Florence,Italy,4.1,Twin Room,"spa, beach access, parking, airport shuttle",438
HT-FLR-032,Casa Florence II,Florence,Italy,3.2,Family Room,"bar, beach access, breakfast included, pool",353
HT-BCN-001,Hilton Barcelona,Barcelona,Spain,5,Twin Room,"gym, airport shuttle, kids club, parking",772
HT-BCN-002,Marriott Barcelona,Barcelona,Spain,4.8,Executive Suite,"spa, restaurant, wifi",574
HT-BCN-003,Hyatt Regency Barcelona,Barcelona,Spain,4.6,Junior Suite,"wifi, airport shuttle, pool",671
HT-BCN-004,The Grand Barcelona Hotel,Barcelona,Spain,3.5,Family Room,"pool, beach access, wifi",333
HT-BCN-005,Shangri-La Barcelona,Barcelona,Spain,4.9,Twin Room,"beach access, parking, rooftop terrace",628
HT-BCN-006,The Old Town Inn Barcelona,Barcelona,Spain,4.8,Executive Suite,"kids club, parking, gym, restaurant, spa",567
HT-BCN-007,The Barcelona House,Barcelona,Spain,4.7,Superior Queen,"spa, bar, parking",739
HT-BCN-008,The Barcelona Boutique,Barcelona,Spain,3,Superior Queen,"airport shuttle, restaurant, parking, kids club, pool",307
HT-BCN-009,Radisson Blu Barcelona,Barcelona,Spain,3.8,Twin Room,"gym, pool, beach access, wifi, restaurant",540
HT-BCN-010,Novotel Barcelona,Barcelona,Spain,3.8,Deluxe King,"gym, bar, airport shuttle, rooftop terrace, spa, pool",457
HT-BCN-011,Barcelona Garden Residence,Barcelona,Spain,3.1,Deluxe King,"airport shuttle, breakfast included, gym, spa, pool, wifi",257
HT-BCN-012,Mercure Barcelona,Barcelona,Spain,3.5,Standard Double,"wifi, parking, pool, rooftop terrace",457
HT-BCN-013,ibis Barcelona,Barcelona,Spain,2.6,Superior Queen,"pool, spa, rooftop terrace, wifi",214
HT-BCN-014,ibis Styles Barcelona,Barcelona,Spain,2.1,Superior Queen,"airport shuttle, spa, pool, restaurant, bar",188
HT-BCN-015,The Old Town Inn Barcelona Annex,Barcelona,Spain,3.5,Deluxe King,"parking, beach access, restaurant, breakfast included, pool, wifi",308
HT-BCN-016,The Terrace Barcelona,Barcelona,Spain,3.8,Family Room,"pool, restaurant, beach access, spa",461
HT-BCN-017,The Grand Barcelona Hotel Riverside,Barcelona,Spain,3.6,Junior Suite,"gym, kids club, breakfast included, bar, wifi, airport shuttle",361
HT-BCN-018,Hotel Barcelona Central,Barcelona,Spain,2.6,Twin Room,"breakfast included, beach access, parking, airport shuttle, wifi, rooftop terrace",292
HT-BCN-019,Casa Barcelona,Barcelona,Spain,3.8,Family Room,"wifi, kids club, breakfast included, bar, rooftop terrace",474
HT-BCN-020,The Old Town Inn Barcelona II,Barcelona,Spain,4.6,Junior Suite,"bar, breakfast included, spa, pool, rooftop terrace, restaurant",723
